case,scenario,ai_load_bus,ai_load_mw,bess_bus,bess_power_mw,bess_energy_mwh,baseline_success,bess_success,baseline_max_loading,bess_max_loading,congestion_reduction,baseline_min_voltage,bess_min_voltage
ieee118,ai_data_center_50mw_bus_79,79,50.0,20,50,100,True,True,4.475087324337669,4.4750873243376645,4.440892098500626e-15,0.9430000000000002,0.9429999999999998
ieee118,ai_data_center_50mw_bus_79,79,50.0,44,50,100,True,True,4.475087324337669,4.475087324337675,-6.217248937900877e-15,0.9430000000000002,0.9430000000000002
ieee118,ai_data_center_50mw_bus_79,79,50.0,52,50,100,True,True,4.475087324337669,4.475087324337671,-1.7763568394002505e-15,0.9430000000000002,0.9429999999999997
ieee118,ai_data_center_50mw_bus_79,79,50.0,55,50,100,True,True,4.475087324337669,4.475087324337665,3.552713678800501e-15,0.9430000000000002,0.9430000000000001
ieee118,ai_data_center_50mw_bus_79,79,50.0,57,50,100,True,True,4.475087324337669,4.475087324337663,6.217248937900877e-15,0.9430000000000002,0.9429999999999998
ieee118,ai_data_center_50mw_bus_79,79,50.0,65,50,100,True,True,4.475087324337669,4.475087324337663,6.217248937900877e-15,0.9430000000000002,0.9430000000000001
ieee118,ai_data_center_50mw_bus_79,79,50.0,75,50,100,True,True,4.475087324337669,4.475087324337671,-1.7763568394002505e-15,0.9430000000000002,0.9429999999999997
ieee118,ai_data_center_50mw_bus_79,79,50.0,77,50,100,True,True,4.475087324337669,4.475087324337672,-2.6645352591003757e-15,0.9430000000000002,0.943
ieee118,ai_data_center_50mw_bus_79,79,50.0,83,50,100,True,True,4.475087324337669,4.475087324337666,2.6645352591003757e-15,0.9430000000000002,0.9430000000000002
ieee118,ai_data_center_50mw_bus_79,79,50.0,87,50,100,True,True,4.475087324337669,4.475087324337674,-5.329070518200751e-15,0.9430000000000002,0.943
ieee118,ai_data_center_50mw_bus_79,79,50.0,90,50,100,True,True,4.475087324337669,4.475087324337669,0.0,0.9430000000000002,0.943
ieee118,ai_data_center_50mw_bus_79,79,50.0,92,50,100,True,True,4.475087324337669,4.475087324337676,-7.105427357601002e-15,0.9430000000000002,0.943
ieee118,ai_data_center_50mw_bus_79,79,50.0,100,50,100,True,True,4.475087324337669,4.475087324337676,-7.105427357601002e-15,0.9430000000000002,0.9429999999999997
ieee118,ai_data_center_50mw_bus_79,79,50.0,101,50,100,True,True,4.475087324337669,4.475087324337673,-4.440892098500626e-15,0.9430000000000002,0.9430000000000002
ieee118,ai_data_center_50mw_bus_79,79,50.0,103,50,100,True,True,4.475087324337669,4.475087324337671,-1.7763568394002505e-15,0.9430000000000002,0.9429999999999998
ieee118,ai_data_center_50mw_bus_79,79,50.0,106,50,100,True,True,4.475087324337669,4.475087324337671,-1.7763568394002505e-15,0.9430000000000002,0.9430000000000002
ieee118,ai_data_center_50mw_bus_79,79,50.0,112,50,100,True,True,4.475087324337669,4.475087324337674,-5.329070518200751e-15,0.9430000000000002,0.9429999999999998
ieee118,ai_data_center_50mw_bus_11,11,50.0,10,50,100,True,True,4.475087324337672,4.475087324337664,7.993605777301127e-15,0.9429999999999997,0.943
ieee118,ai_data_center_50mw_bus_11,11,50.0,11,50,100,True,True,4.475087324337672,4.475087324337677,-5.329070518200751e-15,0.9429999999999997,0.943
ieee118,ai_data_center_50mw_bus_11,11,50.0,15,50,100,True,True,4.475087324337672,4.475087324337677,-5.329070518200751e-15,0.9429999999999997,0.943
ieee118,ai_data_center_50mw_bus_11,11,50.0,20,50,100,True,True,4.475087324337672,4.475087324337669,2.6645352591003757e-15,0.9429999999999997,0.9430000000000001
ieee118,ai_data_center_50mw_bus_11,11,50.0,44,50,100,True,True,4.475087324337672,4.475087324337676,-4.440892098500626e-15,0.9429999999999997,0.943
ieee118,ai_data_center_50mw_bus_11,11,50.0,52,50,100,True,True,4.475087324337672,4.475087324337666,5.329070518200751e-15,0.9429999999999997,0.943
ieee118,ai_data_center_50mw_bus_11,11,50.0,55,50,100,True,True,4.475087324337672,4.47508732433766,1.1546319456101628e-14,0.9429999999999997,0.9430000000000001
ieee118,ai_data_center_50mw_bus_11,11,50.0,57,50,100,True,True,4.475087324337672,4.475087324337671,8.881784197001252e-16,0.9429999999999997,0.9430000000000002
ieee118,ai_data_center_50mw_bus_11,11,50.0,65,50,100,True,True,4.475087324337672,4.475087324337671,8.881784197001252e-16,0.9429999999999997,0.9429999999999998
ieee118,ai_data_center_50mw_bus_11,11,50.0,75,50,100,True,True,4.475087324337672,4.475087324337663,8.881784197001252e-15,0.9429999999999997,0.9430000000000001
ieee118,ai_data_center_50mw_bus_11,11,50.0,77,50,100,True,True,4.475087324337672,4.475087324337664,7.993605777301127e-15,0.9429999999999997,0.9429999999999997
ieee118,ai_data_center_50mw_bus_11,11,50.0,83,50,100,True,True,4.475087324337672,4.475087324337668,3.552713678800501e-15,0.9429999999999997,0.943
ieee118,ai_data_center_50mw_bus_11,11,50.0,87,50,100,True,True,4.475087324337672,4.475087324337668,3.552713678800501e-15,0.9429999999999997,0.9430000000000001
ieee118,ai_data_center_50mw_bus_11,11,50.0,90,50,100,True,True,4.475087324337672,4.475087324337669,2.6645352591003757e-15,0.9429999999999997,0.943
ieee118,ai_data_center_50mw_bus_11,11,50.0,92,50,100,True,True,4.475087324337672,4.475087324337665,6.217248937900877e-15,0.9429999999999997,0.9430000000000002
ieee118,ai_data_center_50mw_bus_11,11,50.0,100,50,100,True,True,4.475087324337672,4.475087324337664,7.993605777301127e-15,0.9429999999999997,0.9430000000000002
ieee118,ai_data_center_50mw_bus_11,11,50.0,101,50,100,True,True,4.475087324337672,4.475087324337663,8.881784197001252e-15,0.9429999999999997,0.9429999999999998
ieee118,ai_data_center_50mw_bus_11,11,50.0,103,50,100,True,True,4.475087324337672,4.4750873243376645,7.105427357601002e-15,0.9429999999999997,0.943
ieee118,ai_data_center_50mw_bus_11,11,50.0,106,50,100,True,True,4.475087324337672,4.475087324337664,7.993605777301127e-15,0.9429999999999997,0.9430000000000001
ieee118,ai_data_center_50mw_bus_11,11,50.0,112,50,100,True,True,4.475087324337672,4.475087324337666,5.329070518200751e-15,0.9429999999999997,0.9430000000000001
ieee118,ai_data_center_50mw_bus_93,93,50.0,10,50,100,True,True,4.475087324337671,4.4750873243376645,6.217248937900877e-15,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_50mw_bus_93,93,50.0,11,50,100,True,True,4.475087324337671,4.475087324337677,-6.217248937900877e-15,0.9429999999999998,0.9430000000000002
ieee118,ai_data_center_50mw_bus_93,93,50.0,15,50,100,True,True,4.475087324337671,4.475087324337662,8.881784197001252e-15,0.9429999999999998,0.9430000000000002
ieee118,ai_data_center_50mw_bus_93,93,50.0,20,50,100,True,True,4.475087324337671,4.475087324337668,2.6645352591003757e-15,0.9429999999999998,0.9429999999999998
ieee118,ai_data_center_50mw_bus_93,93,50.0,44,50,100,True,True,4.475087324337671,4.475087324337666,4.440892098500626e-15,0.9429999999999998,0.9429999999999998
ieee118,ai_data_center_50mw_bus_93,93,50.0,52,50,100,True,True,4.475087324337671,4.47508732433766,1.0658141036401503e-14,0.9429999999999998,0.9429999999999997
ieee118,ai_data_center_50mw_bus_93,93,50.0,55,50,100,True,True,4.475087324337671,4.475087324337667,3.552713678800501e-15,0.9429999999999998,0.943
ieee118,ai_data_center_50mw_bus_93,93,50.0,57,50,100,True,True,4.475087324337671,4.475087324337668,2.6645352591003757e-15,0.9429999999999998,0.943
ieee118,ai_data_center_50mw_bus_93,93,50.0,65,50,100,True,True,4.475087324337671,4.475087324337669,1.7763568394002505e-15,0.9429999999999998,0.9430000000000003
ieee118,ai_data_center_50mw_bus_93,93,50.0,75,50,100,True,True,4.475087324337671,4.475087324337669,1.7763568394002505e-15,0.9429999999999998,0.9429999999999998
ieee118,ai_data_center_50mw_bus_93,93,50.0,77,50,100,True,True,4.475087324337671,4.475087324337671,0.0,0.9429999999999998,0.943
ieee118,ai_data_center_50mw_bus_93,93,50.0,83,50,100,True,True,4.475087324337671,4.475087324337668,2.6645352591003757e-15,0.9429999999999998,0.943
ieee118,ai_data_center_50mw_bus_93,93,50.0,87,50,100,True,True,4.475087324337671,4.475087324337672,-8.881784197001252e-16,0.9429999999999998,0.943
ieee118,ai_data_center_50mw_bus_93,93,50.0,90,50,100,True,True,4.475087324337671,4.475087324337677,-6.217248937900877e-15,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_50mw_bus_93,93,50.0,92,50,100,True,True,4.475087324337671,4.475087324337661,9.769962616701378e-15,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_50mw_bus_93,93,50.0,100,50,100,True,True,4.475087324337671,4.475087324337668,2.6645352591003757e-15,0.9429999999999998,0.943
ieee118,ai_data_center_50mw_bus_93,93,50.0,101,50,100,True,True,4.475087324337671,4.475087324337671,0.0,0.9429999999999998,0.9429999999999998
ieee118,ai_data_center_50mw_bus_93,93,50.0,103,50,100,True,True,4.475087324337671,4.475087324337672,-8.881784197001252e-16,0.9429999999999998,0.943
ieee118,ai_data_center_50mw_bus_93,93,50.0,106,50,100,True,True,4.475087324337671,4.475087324337672,-8.881784197001252e-16,0.9429999999999998,0.9429999999999998
ieee118,ai_data_center_50mw_bus_93,93,50.0,112,50,100,True,True,4.475087324337671,4.475087324337669,1.7763568394002505e-15,0.9429999999999998,0.9429999999999997
ieee118,ai_data_center_100mw_bus_79,79,100.0,10,50,100,True,True,4.475087324337672,4.475087324337668,3.552713678800501e-15,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_100mw_bus_79,79,100.0,11,50,100,True,True,4.475087324337672,4.475087324337658,1.3322676295501878e-14,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_100mw_bus_79,79,100.0,15,50,100,True,True,4.475087324337672,4.475087324337663,8.881784197001252e-15,0.9429999999999998,0.9429999999999997
ieee118,ai_data_center_100mw_bus_79,79,100.0,20,50,100,True,True,4.475087324337672,4.475087324337665,6.217248937900877e-15,0.9429999999999998,0.943
ieee118,ai_data_center_100mw_bus_79,79,100.0,44,50,100,True,True,4.475087324337672,4.475087324337677,-5.329070518200751e-15,0.9429999999999998,0.943
ieee118,ai_data_center_100mw_bus_79,79,100.0,52,50,100,True,True,4.475087324337672,4.475087324337668,3.552713678800501e-15,0.9429999999999998,0.9430000000000002
ieee118,ai_data_center_100mw_bus_79,79,100.0,55,50,100,True,True,4.475087324337672,4.475087324337668,3.552713678800501e-15,0.9429999999999998,0.9430000000000002
ieee118,ai_data_center_100mw_bus_79,79,100.0,57,50,100,True,True,4.475087324337672,4.475087324337661,1.0658141036401503e-14,0.9429999999999998,0.943
ieee118,ai_data_center_100mw_bus_79,79,100.0,65,50,100,True,True,4.475087324337672,4.475087324337665,6.217248937900877e-15,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_100mw_bus_79,79,100.0,75,50,100,True,True,4.475087324337672,4.475087324337672,0.0,0.9429999999999998,0.943
ieee118,ai_data_center_100mw_bus_79,79,100.0,77,50,100,True,True,4.475087324337672,4.475087324337673,-1.7763568394002505e-15,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_100mw_bus_79,79,100.0,83,50,100,True,True,4.475087324337672,4.475087324337672,0.0,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_100mw_bus_79,79,100.0,87,50,100,True,True,4.475087324337672,4.475087324337669,2.6645352591003757e-15,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_100mw_bus_79,79,100.0,90,50,100,True,True,4.475087324337672,4.475087324337672,0.0,0.9429999999999998,0.943
ieee118,ai_data_center_100mw_bus_79,79,100.0,92,50,100,True,True,4.475087324337672,4.475087324337671,8.881784197001252e-16,0.9429999999999998,0.943
ieee118,ai_data_center_100mw_bus_79,79,100.0,100,50,100,True,True,4.475087324337672,4.475087324337672,0.0,0.9429999999999998,0.9430000000000002
ieee118,ai_data_center_100mw_bus_79,79,100.0,101,50,100,True,True,4.475087324337672,4.475087324337664,7.993605777301127e-15,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_100mw_bus_79,79,100.0,103,50,100,True,True,4.475087324337672,4.475087324337668,3.552713678800501e-15,0.9429999999999998,0.9430000000000003
ieee118,ai_data_center_100mw_bus_79,79,100.0,106,50,100,True,True,4.475087324337672,4.4750873243376725,-8.881784197001252e-16,0.9429999999999998,0.9430000000000004
ieee118,ai_data_center_100mw_bus_79,79,100.0,112,50,100,True,True,4.475087324337672,4.475087324337668,3.552713678800501e-15,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_100mw_bus_11,11,100.0,10,50,100,True,True,4.475087324337669,4.475087324337674,-5.329070518200751e-15,0.9430000000000001,0.9429999999999998
ieee118,ai_data_center_100mw_bus_11,11,100.0,11,50,100,True,True,4.475087324337669,4.475087324337672,-2.6645352591003757e-15,0.9430000000000001,0.9429999999999997
ieee118,ai_data_center_100mw_bus_11,11,100.0,15,50,100,True,True,4.475087324337669,4.475087324337661,7.993605777301127e-15,0.9430000000000001,0.9430000000000002
ieee118,ai_data_center_100mw_bus_11,11,100.0,20,50,100,True,True,4.475087324337669,4.475087324337673,-4.440892098500626e-15,0.9430000000000001,0.9429999999999998
ieee118,ai_data_center_100mw_bus_11,11,100.0,44,50,100,True,True,4.475087324337669,4.475087324337668,8.881784197001252e-16,0.9430000000000001,0.943
ieee118,ai_data_center_100mw_bus_11,11,100.0,52,50,100,True,True,4.475087324337669,4.475087324337673,-4.440892098500626e-15,0.9430000000000001,0.943
ieee118,ai_data_center_100mw_bus_11,11,100.0,55,50,100,True,True,4.475087324337669,4.475087324337671,-1.7763568394002505e-15,0.9430000000000001,0.9429999999999998
ieee118,ai_data_center_100mw_bus_11,11,100.0,57,50,100,True,True,4.475087324337669,4.475087324337667,1.7763568394002505e-15,0.9430000000000001,0.9429999999999996
ieee118,ai_data_center_100mw_bus_11,11,100.0,65,50,100,True,True,4.475087324337669,4.4750873243376645,4.440892098500626e-15,0.9430000000000001,0.943
ieee118,ai_data_center_100mw_bus_11,11,100.0,75,50,100,True,True,4.475087324337669,4.475087324337661,7.993605777301127e-15,0.9430000000000001,0.9430000000000001
ieee118,ai_data_center_100mw_bus_11,11,100.0,77,50,100,True,True,4.475087324337669,4.475087324337663,6.217248937900877e-15,0.9430000000000001,0.9429999999999998
ieee118,ai_data_center_100mw_bus_11,11,100.0,83,50,100,True,True,4.475087324337669,4.475087324337667,1.7763568394002505e-15,0.9430000000000001,0.943
ieee118,ai_data_center_100mw_bus_11,11,100.0,87,50,100,True,True,4.475087324337669,4.475087324337667,1.7763568394002505e-15,0.9430000000000001,0.9430000000000002
ieee118,ai_data_center_100mw_bus_11,11,100.0,90,50,100,True,True,4.475087324337669,4.475087324337671,-1.7763568394002505e-15,0.9430000000000001,0.943
ieee118,ai_data_center_100mw_bus_11,11,100.0,92,50,100,True,True,4.475087324337669,4.475087324337668,8.881784197001252e-16,0.9430000000000001,0.943
ieee118,ai_data_center_100mw_bus_11,11,100.0,100,50,100,True,True,4.475087324337669,4.475087324337666,2.6645352591003757e-15,0.9430000000000001,0.9430000000000002
ieee118,ai_data_center_100mw_bus_11,11,100.0,101,50,100,True,True,4.475087324337669,4.475087324337666,2.6645352591003757e-15,0.9430000000000001,0.9429999999999998
ieee118,ai_data_center_100mw_bus_11,11,100.0,103,50,100,True,True,4.475087324337669,4.475087324337662,7.105427357601002e-15,0.9430000000000001,0.9430000000000001
ieee118,ai_data_center_100mw_bus_11,11,100.0,106,50,100,True,True,4.475087324337669,4.475087324337669,0.0,0.9430000000000001,0.9429999999999997
ieee118,ai_data_center_100mw_bus_11,11,100.0,112,50,100,True,True,4.475087324337669,4.475087324337677,-7.993605777301127e-15,0.9430000000000001,0.9430000000000001
ieee118,ai_data_center_100mw_bus_93,93,100.0,10,50,100,True,True,4.475087324337661,4.475087324337668,-7.105427357601002e-15,0.9429999999999998,0.943
ieee118,ai_data_center_100mw_bus_93,93,100.0,11,50,100,True,True,4.475087324337661,4.475087324337671,-9.769962616701378e-15,0.9429999999999998,0.9429999999999997
ieee118,ai_data_center_100mw_bus_93,93,100.0,15,50,100,True,True,4.475087324337661,4.475087324337674,-1.3322676295501878e-14,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_100mw_bus_93,93,100.0,20,50,100,True,True,4.475087324337661,4.475087324337661,0.0,0.9429999999999998,0.9429999999999998
ieee118,ai_data_center_100mw_bus_93,93,100.0,44,50,100,True,True,4.475087324337661,4.475087324337676,-1.509903313490213e-14,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_100mw_bus_93,93,100.0,52,50,100,True,True,4.475087324337661,4.475087324337674,-1.3322676295501878e-14,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_100mw_bus_93,93,100.0,55,50,100,True,True,4.475087324337661,4.475087324337668,-7.105427357601002e-15,0.9429999999999998,0.9430000000000001
ieee118,ai_data_center_100mw_bus_93,93,100.0,57,50,100,True,True,4.475087324337661,4.475087324337666,-5.329070518200751e-15,0.9429999999999998,0.943
ieee118,ai_data_center_100mw_bus_93,93,100.0,65,50,100,True,True,4.475087324337661,4.475087324337664,-2.6645352591003757e-15,0.9429999999999998,0.9429999999999996
ieee118,ai_data_center_100mw_bus_93,93,100.0,75,50,100,True,True,4.475087324337661,4.475087324337672,-1.0658141036401503e-14,0.9429999999999998,0.943
ieee118,ai_data_center_100mw_bus_93,93,100.0,77,50,100,True,True,4.475087324337661,4.475087324337675,-1.4210854715202004e-14,0.9429999999999998,0.943
ieee118,ai_data_center_100mw_bus_93,93,100.0,83,50,100,True,True,4.475087324337661,4.475087324337668,-7.105427357601002e-15,0.9429999999999998,0.943
ieee118,ai_data_center_100mw_bus_93,93,100.0,87,50,100,True,True,4.475087324337661,4.475087324337668,-7.105427357601002e-15,0.9429999999999998,0.9430000000000002
ieee118,ai_data_center_100mw_bus_93,93,100.0,90,50,100,True,True,4.475087324337661,4.475087324337673,-1.2434497875801753e-14,0.9429999999999998,0.9430000000000004
ieee118,ai_data_center_100mw_bus_93,93,100.0,92,50,100,True,True,4.475087324337661,4.475087324337667,-6.217248937900877e-15,0.9429999999999998,0.9430000000000004
ieee118,ai_data_center_100mw_bus_93,93,100.0,100,50,100,True,True,4.475087324337661,4.475087324337674,-1.3322676295501878e-14,0.9429999999999998,0.9429999999999997
ieee118,ai_data_center_100mw_bus_93,93,100.0,101,50,100,True,True,4.475087324337661,4.475087324337668,-7.105427357601002e-15,0.9429999999999998,0.9429999999999998
ieee118,ai_data_center_100mw_bus_93,93,100.0,103,50,100,True,True,4.475087324337661,4.475087324337661,0.0,0.9429999999999998,0.943
ieee118,ai_data_center_100mw_bus_93,93,100.0,106,50,100,True,True,4.475087324337661,4.475087324337672,-1.0658141036401503e-14,0.9429999999999998,0.9430000000000002
ieee118,ai_data_center_100mw_bus_93,93,100.0,112,50,100,True,True,4.475087324337661,4.475087324337671,-9.769962616701378e-15,0.9429999999999998,0.943
ieee118,ai_data_center_250mw_bus_79,79,250.0,10,50,100,True,True,4.475087324337668,4.475087324337667,8.881784197001252e-16,0.943,0.943
ieee118,ai_data_center_250mw_bus_79,79,250.0,11,50,100,True,True,4.475087324337668,4.475087324337671,-2.6645352591003757e-15,0.943,0.9429999999999997
ieee118,ai_data_center_250mw_bus_79,79,250.0,15,50,100,True,True,4.475087324337668,4.475087324337673,-5.329070518200751e-15,0.943,0.9430000000000002
ieee118,ai_data_center_250mw_bus_79,79,250.0,20,50,100,True,True,4.475087324337668,4.475087324337677,-8.881784197001252e-15,0.943,0.9429999999999998
ieee118,ai_data_center_250mw_bus_79,79,250.0,44,50,100,True,True,4.475087324337668,4.475087324337658,9.769962616701378e-15,0.943,0.9430000000000001
ieee118,ai_data_center_250mw_bus_79,79,250.0,52,50,100,True,True,4.475087324337668,4.47508732433766,7.993605777301127e-15,0.943,0.943
ieee118,ai_data_center_250mw_bus_79,79,250.0,55,50,100,True,True,4.475087324337668,4.475087324337668,0.0,0.943,0.943
ieee118,ai_data_center_250mw_bus_79,79,250.0,57,50,100,True,True,4.475087324337668,4.475087324337665,2.6645352591003757e-15,0.943,0.9429999999999997
ieee118,ai_data_center_250mw_bus_79,79,250.0,65,50,100,True,True,4.475087324337668,4.475087324337667,8.881784197001252e-16,0.943,0.943
ieee118,ai_data_center_250mw_bus_79,79,250.0,75,50,100,True,True,4.475087324337668,4.475087324337671,-2.6645352591003757e-15,0.943,0.943
ieee118,ai_data_center_250mw_bus_79,79,250.0,77,50,100,True,True,4.475087324337668,4.475087324337677,-8.881784197001252e-15,0.943,0.943
ieee118,ai_data_center_250mw_bus_79,79,250.0,83,50,100,True,True,4.475087324337668,4.475087324337661,7.105427357601002e-15,0.943,0.9429999999999998
ieee118,ai_data_center_250mw_bus_79,79,250.0,87,50,100,True,True,4.475087324337668,4.475087324337664,4.440892098500626e-15,0.943,0.9430000000000001
ieee118,ai_data_center_250mw_bus_79,79,250.0,90,50,100,True,True,4.475087324337668,4.4750873243376645,3.552713678800501e-15,0.943,0.9429999999999998
ieee118,ai_data_center_250mw_bus_79,79,250.0,92,50,100,True,True,4.475087324337668,4.475087324337671,-2.6645352591003757e-15,0.943,0.943
ieee118,ai_data_center_250mw_bus_79,79,250.0,100,50,100,True,True,4.475087324337668,4.4750873243376645,3.552713678800501e-15,0.943,0.9430000000000001
ieee118,ai_data_center_250mw_bus_79,79,250.0,101,50,100,True,True,4.475087324337668,4.475087324337664,4.440892098500626e-15,0.943,0.9430000000000001
ieee118,ai_data_center_250mw_bus_79,79,250.0,103,50,100,True,True,4.475087324337668,4.475087324337663,5.329070518200751e-15,0.943,0.943
ieee118,ai_data_center_250mw_bus_79,79,250.0,106,50,100,True,True,4.475087324337668,4.475087324337668,0.0,0.943,0.9430000000000002
ieee118,ai_data_center_250mw_bus_79,79,250.0,112,50,100,True,True,4.475087324337668,4.475087324337668,0.0,0.943,0.9430000000000002
ieee118,ai_data_center_250mw_bus_11,11,250.0,10,50,100,True,True,4.475087324337671,4.475087324337668,2.6645352591003757e-15,0.943,0.9430000000000001
ieee118,ai_data_center_250mw_bus_11,11,250.0,11,50,100,True,True,4.475087324337671,4.475087324337669,1.7763568394002505e-15,0.943,0.9430000000000002
ieee118,ai_data_center_250mw_bus_11,11,250.0,15,50,100,True,True,4.475087324337671,4.475087324337669,1.7763568394002505e-15,0.943,0.9429999999999998
ieee118,ai_data_center_250mw_bus_11,11,250.0,20,50,100,True,True,4.475087324337671,4.475087324337671,0.0,0.943,0.9430000000000001
ieee118,ai_data_center_250mw_bus_11,11,250.0,44,50,100,True,True,4.475087324337671,4.475087324337668,2.6645352591003757e-15,0.943,0.9429999999999998
ieee118,ai_data_center_250mw_bus_11,11,250.0,52,50,100,True,True,4.475087324337671,4.475087324337668,2.6645352591003757e-15,0.943,0.9429999999999998
ieee118,ai_data_center_250mw_bus_11,11,250.0,55,50,100,True,True,4.475087324337671,4.475087324337665,5.329070518200751e-15,0.943,0.9429999999999997
ieee118,ai_data_center_250mw_bus_11,11,250.0,57,50,100,True,True,4.475087324337671,4.475087324337668,2.6645352591003757e-15,0.943,0.943
ieee118,ai_data_center_250mw_bus_11,11,250.0,65,50,100,True,True,4.475087324337671,4.4750873243376725,-1.7763568394002505e-15,0.943,0.943
ieee118,ai_data_center_250mw_bus_11,11,250.0,75,50,100,True,True,4.475087324337671,4.475087324337673,-2.6645352591003757e-15,0.943,0.943
ieee118,ai_data_center_250mw_bus_11,11,250.0,77,50,100,True,True,4.475087324337671,4.475087324337668,2.6645352591003757e-15,0.943,0.9430000000000001
ieee118,ai_data_center_250mw_bus_11,11,250.0,83,50,100,True,True,4.475087324337671,4.475087324337668,2.6645352591003757e-15,0.943,0.9430000000000002
ieee118,ai_data_center_250mw_bus_11,11,250.0,87,50,100,True,True,4.475087324337671,4.475087324337671,0.0,0.943,0.9430000000000001
ieee118,ai_data_center_250mw_bus_11,11,250.0,90,50,100,True,True,4.475087324337671,4.475087324337669,1.7763568394002505e-15,0.943,0.9429999999999997
ieee118,ai_data_center_250mw_bus_11,11,250.0,92,50,100,True,True,4.475087324337671,4.475087324337665,5.329070518200751e-15,0.943,0.9430000000000001
ieee118,ai_data_center_250mw_bus_11,11,250.0,100,50,100,True,True,4.475087324337671,4.475087324337664,7.105427357601002e-15,0.943,0.9430000000000001
ieee118,ai_data_center_250mw_bus_11,11,250.0,101,50,100,True,True,4.475087324337671,4.475087324337668,2.6645352591003757e-15,0.943,0.9429999999999998
ieee118,ai_data_center_250mw_bus_11,11,250.0,103,50,100,True,True,4.475087324337671,4.475087324337671,0.0,0.943,0.9430000000000003
ieee118,ai_data_center_250mw_bus_11,11,250.0,106,50,100,True,True,4.475087324337671,4.475087324337665,5.329070518200751e-15,0.943,0.9430000000000002
ieee118,ai_data_center_250mw_bus_11,11,250.0,112,50,100,True,True,4.475087324337671,4.4750873243376645,6.217248937900877e-15,0.943,0.9430000000000002
ieee118,ai_data_center_250mw_bus_93,93,250.0,10,50,100,True,True,4.475087324337678,4.4750873243376725,5.329070518200751e-15,0.9430000000000002,0.9429999999999996
ieee118,ai_data_center_250mw_bus_93,93,250.0,11,50,100,True,True,4.475087324337678,4.4750873243376645,1.3322676295501878e-14,0.9430000000000002,0.9430000000000003
ieee118,ai_data_center_250mw_bus_93,93,250.0,15,50,100,True,True,4.475087324337678,4.475087324337661,1.687538997430238e-14,0.9430000000000002,0.943
ieee118,ai_data_center_250mw_bus_93,93,250.0,20,50,100,True,True,4.475087324337678,4.475087324337665,1.2434497875801753e-14,0.9430000000000002,0.9430000000000002
ieee118,ai_data_center_250mw_bus_93,93,250.0,44,50,100,True,True,4.475087324337678,4.475087324337669,8.881784197001252e-15,0.9430000000000002,0.9430000000000001
ieee118,ai_data_center_250mw_bus_93,93,250.0,52,50,100,True,True,4.475087324337678,4.475087324337668,9.769962616701378e-15,0.9430000000000002,0.943
ieee118,ai_data_center_250mw_bus_93,93,250.0,55,50,100,True,True,4.475087324337678,4.475087324337672,6.217248937900877e-15,0.9430000000000002,0.9429999999999997
ieee118,ai_data_center_250mw_bus_93,93,250.0,57,50,100,True,True,4.475087324337678,4.4750873243376725,5.329070518200751e-15,0.9430000000000002,0.943
ieee118,ai_data_center_250mw_bus_93,93,250.0,65,50,100,True,True,4.475087324337678,4.475087324337668,9.769962616701378e-15,0.9430000000000002,0.9429999999999997
ieee118,ai_data_center_250mw_bus_93,93,250.0,75,50,100,True,True,4.475087324337678,4.475087324337667,1.0658141036401503e-14,0.9430000000000002,0.9429999999999997
ieee118,ai_data_center_250mw_bus_93,93,250.0,77,50,100,True,True,4.475087324337678,4.47508732433766,1.7763568394002505e-14,0.9430000000000002,0.9430000000000001
ieee118,ai_data_center_250mw_bus_93,93,250.0,83,50,100,True,True,4.475087324337678,4.475087324337664,1.4210854715202004e-14,0.9430000000000002,0.9429999999999996
ieee118,ai_data_center_250mw_bus_93,93,250.0,87,50,100,True,True,4.475087324337678,4.475087324337675,2.6645352591003757e-15,0.9430000000000002,0.943
ieee118,ai_data_center_250mw_bus_93,93,250.0,90,50,100,True,True,4.475087324337678,4.475087324337672,6.217248937900877e-15,0.9430000000000002,0.9429999999999998
ieee118,ai_data_center_250mw_bus_93,93,250.0,92,50,100,True,True,4.475087324337678,4.475087324337671,7.105427357601002e-15,0.9430000000000002,0.9429999999999998
ieee118,ai_data_center_250mw_bus_93,93,250.0,100,50,100,True,True,4.475087324337678,4.475087324337672,6.217248937900877e-15,0.9430000000000002,0.9429999999999998
ieee118,ai_data_center_250mw_bus_93,93,250.0,101,50,100,True,True,4.475087324337678,4.47508732433766,1.7763568394002505e-14,0.9430000000000002,0.943
ieee118,ai_data_center_250mw_bus_93,93,250.0,103,50,100,True,True,4.475087324337678,4.475087324337671,7.105427357601002e-15,0.9430000000000002,0.943
